84712	729529	0.1161187561
67132	729529	0.0920210163
45521	729529	0.0623977936
11986	729529	0.0164297787
14998	729529	0.0205584699
4752	729529	0.0065137918
5500	729529	0.0075391109
5368	729529	0.0073581722
8079	729529	0.0110742685
6778	729529	0.0092909261
3869.3	729529	0.005303833
84712	729529	0.1161187561
7221	729529	0.0098981672
1390.5	729529	0.0019060243
2162.6	729529	0.0029643784
5824	729529	0.007983233
1808.6	729529	0.0024791338
3873.9	729529	0.0053101385
7880	729529	0.0108014897
1997.8	729529	0.0027384792
1966.2	729529	0.0026951636
897.6	729529	0.0012303829
753.1	729529	0.0010323099
1330.4	729529	0.0018236424
2340.7	729529	0.0032085085
824.6	729529	0.0011303183
1236.1	729529	0.0016943809
2469.1	729529	0.0033845125
961.5	729529	0.0013179737
1057.5	729529	0.0014495654
1956.2	729529	0.0026814561
3450.8	729529	0.0047301752
1218.5	729529	0.0016702557
909	729529	0.0012460094
1487.6	729529	0.0020391239
854.7	729529	0.0011715778
717.8	729529	0.0009839225
1718.5	729529	0.0023556295
1525.9	729529	0.0020916235
630.5	729529	0.0008642563
602	729529	0.00082519
517.8	729529	0.000709773
558.7	729529	0.0007658366
776.9	729529	0.0010649337
1721.1	729529	0.0023591934
492.3	729529	0.000674819
1176.8	729529	0.0016130956
960.1	729529	0.0013160546
664.8	729529	0.0009112729
1422.1	729529	0.0019493399
442.9	729529	0.000607104
1561.6	729529	0.0021405592
524.9	729529	0.0007195053
342.4	729529	0.0004693439
792	729529	0.001085632
347.4	729529	0.0004761977
369.3	729529	0.000506217
619.7	729529	0.0008494522
973.2	729529	0.0013340114
573.5	729529	0.0007861236
772.6	729529	0.0010590395
329.5	729529	0.0004516613
634.6	729529	0.0008698763
393.6	729529	0.0005395262
556.9	729529	0.0007633692
949.6	729529	0.0013016618
523.9	729529	0.0007181346
566.3	729529	0.0007762543
613	729529	0.0008402682
296.6	729529	0.0004065637
573.4	729529	0.0007859866
803.9	729529	0.0011019439
321.1	729529	0.000440147
374.5	729529	0.0005133449
1075	729529	0.0014735535
324	729529	0.0004441222
554.9	729529	0.0007606277
312.6	729529	0.0004284956
537.4	729529	0.0007366397
543	729529	0.0007443159
538.1	729529	0.0007375992
892.3	729529	0.0012231179
282.7	729529	0.0003875103
483.6	729529	0.0006628935
606.1	729529	0.00083081
440.1	729529	0.0006032659
439.6	729529	0.0006025806
228.5	729529	0.0003132158
596.3	729529	0.0008173767
949.1	729529	0.0013009764
248.6	729529	0.0003407678
234.8	729529	0.0003218515
227.6	729529	0.0003119821
433.7	729529	0.0005944932
310.8	729529	0.0004260283
314.8	729529	0.0004315113
386.8	729529	0.0005302051
366.1	729529	0.0005018306
110.1	729529	0.0001509193
270.3	729529	0.000370513
202.6	729529	0.0002777134
352.6	729529	0.0004833255
899.6	729529	0.0012331244
199.6	729529	0.0002736012
4.05	729529	5.55152708117155E-006
166.9	729529	0.0002287777
377.9	729529	0.0005180055
78.4	729529	0.0001074666
374.7	729529	0.0005136191
387.1	729529	0.0005306163
636.5	729529	0.0008724807
134.9	729529	0.0001849138
384.8	729529	0.0005274636
252.6	729529	0.0003462508
311.7	729529	0.000427262
272.8	729529	0.0003739399
312.7	729529	0.0004286327
652.5	729529	0.0008944127
204.2	729529	0.0002799066
337.7	729529	0.0004629014
131	729529	0.0001795679
182.4	729529	0.0002500243
266.8	729529	0.0003657154
433.4	729529	0.0005940819
200.9	729529	0.0002753832
105.7	729529	0.000144888
395.7	729529	0.0005424048
267.6	729529	0.000366812
188.3	729529	0.0002581117
204.4	729529	0.0002801808
243	729529	0.0003330916
189.3	729529	0.0002594825
403.1	729529	0.0005525483
224.1	729529	0.0003071845
110.4	729529	0.0001513305
375.5	729529	0.0005147157
149.3	729529	0.0002046526
236	729529	0.0003234964
553.8	729529	0.0007591199
991	729529	0.0013584107
116.8	729529	0.0001601033
233.5	729529	0.0003200695
335	729529	0.0004592004
198.1	729529	0.0002715451
443.7	729529	0.0006082006
301.5	729529	0.0004132803
135.2	729529	0.0001853251
186.5	729529	0.0002556444
248.5	729529	0.0003406307
286.5	729529	0.0003927191
802.8	729529	0.001100436
257.4	729529	0.0003528304
167.5	729529	0.0002296002
192.1	729529	0.0002633206
202.7	729529	0.0002778505
116.3	729529	0.0001594179
702.9	729529	0.0009634984
206.9	729529	0.0002836076
306	729529	0.0004194487
785.3	729529	0.001076448
403.7	729529	0.0005533707
305.7	729529	0.0004190375
167.6	729529	0.0002297373
102	729529	0.0001398162
124.5	729529	0.0001706581
180.9	729529	0.0002479682
172.7	729529	0.0002367281
223.5	729529	0.0003063621
109.9	729529	0.0001506451
330.9	729529	0.0004535803
251	729529	0.0003440576
139.3	729529	0.0001909451
269.5	729529	0.0003694164
93.5	729529	0.0001281649
121.6	729529	0.0001666829
132.2	729529	0.0001812128
296.2	729529	0.0004060154
100.5	729529	0.0001377601
284.7	729529	0.0003902518
87.2	729529	0.0001195292
98.3	729529	0.0001347445
135.7	729529	0.0001860104
260.8	729529	0.0003574909
247.9	729529	0.0003398083
322	729529	0.0004413807
121.2	729529	0.0001661346
140.7	729529	0.0001928642
137.6	729529	0.0001886148
92.4	729529	0.0001266571
148.1	729529	0.0002030077
159	729529	0.0002179488
179.9	729529	0.0002465975
177.7	729529	0.0002435818
231.5	729529	0.000317328
329.5	729529	0.0004516613
97.6	729529	0.0001337849
279.5	729529	0.0003831239
96.3	729529	0.000132003
235.1	729529	0.0003222627
121.4	729529	0.0001664087
189.6	729529	0.0002598937
132.9	729529	0.0001821723
447.6	729529	0.0006135465
278.7	729529	0.0003820273
171.4	729529	0.0002349461
152.2	729529	0.0002086278
335.6	729529	0.0004600228
148.8	729529	0.0002039672
223.5	729529	0.0003063621
182.5	729529	0.0002501614
125.1	729529	0.0001714805
116	729529	0.0001590067
157.8	729529	0.0002163039
121.8	729529	0.000166957
268.6	729529	0.0003681828
126.6	729529	0.0001735366
146.3	729529	0.0002005403
64.1	729529	8.786491009953E-005
261	729529	0.0003577651
92.7	729529	0.0001270683
276.8	729529	0.0003794229
199.7	729529	0.0002737383
212.9	729529	0.0002918321
130.6	729529	0.0001790196
68.3	729529	0.000093622
315.9	729529	0.0004330191
95	729529	0.000130221
90.5	729529	0.0001240526
132.1	729529	0.0001810757
162.4	729529	0.0002226094
435.2	729529	0.0005965493
163.5	729529	0.0002241172
124.8	729529	0.0001710693
107	729529	0.00014667
103	729529	0.000141187
93.8	729529	0.0001285761
83.7	729529	0.0001147316
77.9	729529	0.0001067812
143.7	729529	0.0001969764
138.6	729529	0.0001899856
180.6	729529	0.000247557
193.5	729529	0.0002652396
304.7	729529	0.0004176667
554.7	729529	0.0007603536
308.1	729529	0.0004223273
246.3	729529	0.0003376151
458.1	729529	0.0006279394
127.7	729529	0.0001750444
249.8	729529	0.0003424127
107.4	729529	0.0001472183
134.6	729529	0.0001845026
77.4	729529	0.0001060959
123.1	729529	0.000168739
144.9	729529	0.0001986213
445.8	729529	0.0006110792
142.5	729529	0.0001953315
104	729529	0.0001425577
118.7	729529	0.0001627077
95.3	729529	0.0001306322
518	729529	0.0007100472
168.1	729529	0.0002304226
274.5	729529	0.0003762702
540.3	729529	0.0007406148
55.2	729529	7.56652579952271E-005
243.1	729529	0.0003332287
56.4	729529	7.73101549081668E-005
165.9	729529	0.000227407
414	729529	0.0005674894
73.9	729529	0.0001012982
103.9	729529	0.0001424207
58.7	729529	8.04628739913012E-005
166.3	729529	0.0002279553
37.98	729529	0.000052061
105.8	729529	0.0001450251
166.9	729529	0.0002287777
130.3	729529	0.0001786084
127.1	729529	0.000174222
81.4	729529	0.0001115788
105.5	729529	0.0001446139
145.5	729529	0.0001994438
84712	729529	0.1161187561
79.7	729529	0.0001092486
264.4	729529	0.0003624256
216	729529	0.0002960814
145.2	729529	0.0001990325
233.8	729529	0.0003204807
89.9	729529	0.0001232302
106.8	729529	0.0001463958
108.1	729529	0.0001481778
104.4	729529	0.000143106
117.4	729529	0.0001609257
119.1	729529	0.000163256
64.4	729529	8.82761343277649E-005
145.9	729529	0.000199992
119.3	729529	0.0001635302
141	729529	0.0001932754
108	729529	0.0001480407
143.8	729529	0.0001971135
196.5	729529	0.0002693519
237.2	729529	0.0003251413
92.7	729529	0.0001270683
267.2	729529	0.0003662637
86.1	729529	0.0001180214
47.1	729529	6.4562203832884E-005
169.8	729529	0.0002327529
81.1	729529	0.0001111676
72.7	729529	9.9653337975598E-005
228.8	729529	0.000313627
48.9	729529	6.70295492022935E-005
57.2	729529	7.84067528501266E-005
430.4	729529	0.0005899697
103	729529	0.000141187
126.1	729529	0.0001728513
236.3	729529	0.0003239076
141.7	729529	0.0001942349
80.2	729529	0.0001099339
159.5	729529	0.0002186342
145.5	729529	0.0001994438
125.7	729529	0.000172303
41.86	729529	5.73794873130472E-005
121.8	729529	0.000166957
267.9	729529	0.0003672232
223.7	729529	0.0003066362
221	729529	0.0003029352
199.9	729529	0.0002740124
85.8	729529	0.0001176101
98.2	729529	0.0001346074
65.3	729529	8.95098070124697E-005
143.2	729529	0.000196291
105.3	729529	0.0001443397
60.1	729529	8.23819203897309E-005
93.8	729529	0.0001285761
53.8	729529	7.37462115967974E-005
188.4	729529	0.0002582488
102.7	729529	0.0001407758
113.6	729529	0.0001557169
93.7	729529	0.000128439
97.6	729529	0.0001337849
39.15	729529	5.36647617846583E-005
94.5	729529	0.0001295356
68.5	729529	9.38961987803089E-005
80.3	729529	0.000110071
166.5	729529	0.0002282294
131.3	729529	0.0001799791
268.1	729529	0.0003674974
102.1	729529	0.0001399533
100.6	729529	0.0001378972
127	729529	0.0001740849
144.4	729529	0.0001979359
126.6	729529	0.0001735366
34.58	729529	4.74004460412129E-005
212.5	729529	0.0002912838
76.76	729529	0.0001052186
68.9	729529	9.44444977512888E-005
182.3	729529	0.0002498873
55.8	729529	7.64877064516969E-005
113	729529	0.0001548945
282.1	729529	0.0003866878
113.9	729529	0.0001561281
492.2	729529	0.0006746819
74.5	729529	0.0001021207
306	729529	0.0004194487
67	729529	9.18400776391343E-005
111.3	729529	0.0001525642
31.62	729529	0.000043343
62.4	729529	8.55346394728654E-005
86.5	729529	0.0001185697
125.1	729529	0.0001714805
87.5	729529	0.0001199404
91.5	729529	0.0001254234
52.9	729529	7.25125389120926E-005
82	729529	0.0001124013
332.5	729529	0.0004557735
74	729529	0.0001014353
113	729529	0.0001548945
55.8	729529	7.64877064516969E-005
53.4	729529	7.31979126258175E-005
84	729529	0.0001151428
63.3	729529	8.67683121575702E-005
55.27	729529	7.57612103151485E-005
319.6	729529	0.0004380909
259.4	729529	0.0003555719
102.6	729529	0.0001406387
65.7	729529	9.00581059834496E-005
158.3	729529	0.0002169893
139.4	729529	0.0001910822
5824	729529	0.007983233
101.7	729529	0.000139405
51	729529	6.9908118799938E-005
139.9	729529	0.0001917676
112.1	729529	0.0001536608
99.8	729529	0.0001368006
111.9	729529	0.0001533866
74.1	729529	0.0001015724
189.9	729529	0.0002603049
326.2	729529	0.0004471378
271	729529	0.0003714726
79.1	729529	0.0001084261
44.63	729529	6.1176457687083E-005
107.3	729529	0.0001470812
206.9	729529	0.0002836076
85.6	729529	0.000117336
52.5	729529	7.19642399411127E-005
108	729529	0.0001480407
230.8	729529	0.0003163685
211.4	729529	0.000289776
39.48	729529	5.41171084357167E-005
84.5	729529	0.0001158282
73.6	729529	0.000100887
283.7	729529	0.000388881
113.9	729529	0.0001561281
60.1	729529	8.23819203897309E-005
91.6	729529	0.0001255605
99	729529	0.000135704
66.2	729529	9.07434796971745E-005
102.5	729529	0.0001405016
70.6	729529	9.67747683779534E-005
153.9	729529	0.000210958
59.3	729529	8.12853224477711E-005
64.8	729529	8.88244332987448E-005
72.1	729529	9.88308895191281E-005
50.4	729529	6.90856703434682E-005
157.2	729529	0.0002154815
47.3	729529	6.48363533183739E-005
134.1	729529	0.0001838172
68.86	729529	9.43896678541908E-005
93	729529	0.0001274795
57.7	729529	7.90921265638515E-005
72.9	729529	9.99274874610879E-005
46.7	729529	6.40139048619041E-005
83.9	729529	0.0001150057
110.8	729529	0.0001518788
131.2	729529	0.0001798421
114.8	729529	0.0001573618
114.4	729529	0.0001568135
66.1	729529	9.06064049544295E-005
107.5	729529	0.0001473553
62.2	729529	8.52604899873754E-005
89.7	729529	0.000122956
141.1	729529	0.0001934125
73.4	729529	0.0001006129
78.94	729529	0.0001082068
63.5	729529	8.70424616430601E-005
480.1	729529	0.0006580958
19.43	729529	2.66336225153489E-005
63.3	729529	8.67683121575702E-005
100.5	729529	0.0001377601
63.4	729529	8.69053869003151E-005
112.4	729529	0.000154072
52.3	729529	7.16900904556227E-005
97.6	729529	0.0001337849
54.1	729529	7.41574358250323E-005
90.8	729529	0.0001244639
114.4	729529	0.0001568135
70.7	729529	9.69118431206984E-005
88.7	729529	0.0001215853
102.5	729529	0.0001405016
106.7	729529	0.0001462588
1.63	729529	2.23431830674312E-006
276.6	729529	0.0003791487
74.3	729529	0.0001018465
122.3	729529	0.0001676424
117.7	729529	0.000161337
46.62	729529	6.39042450677081E-005
46.8	729529	0.000064151
75.3	729529	0.0001032173
54.1	729529	7.41574358250323E-005
58.3	729529	7.99145750203213E-005
32.1	729529	0.000044001
66.8	729529	9.15659281536443E-005
0.23	729529	3.15271908313446E-007
130	729529	0.0001781972
308.6	729529	0.0004230127
0.99	729529	0.000001357
98.4	729529	0.0001348815
89.2	729529	0.0001222707
192.6	729529	0.000264006
52.6	729529	7.21013146838577E-005
43.1	729529	5.90792141230849E-005
231.2	729529	0.0003169168
101.1	729529	0.0001385826
77.7	729529	0.0001065071
40.65	729529	5.5720882925833E-005
80.3	729529	0.000110071
44.33	729529	6.07652334588481E-005
104.7	729529	0.0001435173
41.9	729529	5.74343172101452E-005
99.7	729529	0.0001366635
102.21	729529	0.0001401041
50.6	729529	6.93598198289581E-005
11986	729529	0.0164297787
74.1	729529	0.0001015724
92.9	729529	0.0001273424
98.7	729529	0.0001352928
75.7	729529	0.0001037656
38.9	729529	5.33220749277959E-005
160.8	729529	0.0002204162
68.6	729529	9.40332735230539E-005
46.9	729529	6.4288054347394E-005
67.5	729529	9.25254513528592E-005
20.41	729529	0.000027977
51.54	729529	7.06483224107609E-005
50.28	729529	6.89211806521742E-005
105.7	729529	0.000144888
83.5	729529	0.0001144574
49.65	729529	6.80576097728809E-005
77.5	729529	0.0001062329
130.4	729529	0.0001787455
92.9	729529	0.0001273424
93.1	729529	0.0001276166
318.7	729529	0.0004368572
47.7	729529	6.53846522893538E-005
56.4	729529	7.73101549081668E-005
52.1	729529	7.14159409701328E-005
54.5	729529	7.47057347960122E-005
73.6	729529	0.000100887
37.09	729529	0.000050841
79.1	729529	0.0001084261
63.2	729529	8.66312374148252E-005
99.3	729529	0.0001361152
224.9	729529	0.0003082811
65	729529	8.90985827842348E-005
59.58	729529	8.1669131727457E-005
80	729529	0.0001096598
57.4	729529	7.86809023356165E-005
81.4	729529	0.0001115788
67.6	729529	9.26625260956041E-005
83.3	729529	0.0001141833
87.9	729529	0.0001204887
93.2	729529	0.0001277537
62.2	729529	8.52604899873754E-005
34.65	729529	4.74963983611344E-005
63.33	729529	8.68094345803936E-005
132.8	729529	0.0001820353
53.7	729529	7.36091368540524E-005
62.5	729529	8.56717142156103E-005
106.5	729529	0.0001459846
61.5	729529	0.000084301
66.8	729529	9.15659281536443E-005
41.41	729529	5.67626509706948E-005
51.8	729529	7.10047167418978E-005
78.3	729529	0.0001073295
195	729529	0.0002672957
79.8	729529	0.0001093856
62.2	729529	8.52604899873754E-005
172.6	729529	0.000236591
43.07	729529	5.90380917002614E-005
40.23	729529	5.51451690063041E-005
226.3	729529	0.0003102001
84.9	729529	0.0001163765
119.1	729529	0.000163256
57.4	729529	7.86809023356165E-005
41.2	729529	5.64747940109303E-005
139.5	729529	0.0001912193
37.12	729529	5.08821445069353E-005
104.7	729529	0.0001435173
54	729529	7.40203610822873E-005
49.1	729529	6.73036986877835E-005
58.7	729529	8.04628739913012E-005
54.9	729529	0.000075254
97.5	729529	0.0001336479
84712	729529	0.1161187561
35.56	729529	4.87437785201137E-005
68.7	729529	9.41703482657989E-005
26.4	729529	3.61877320846738E-005
41.22	729529	5.65022089594793E-005
50.71	729529	6.95106020459776E-005
54.4	729529	7.45686600532672E-005
104	729529	0.0001425577
119.9	729529	0.0001643526
41.96	729529	5.75165620557922E-005
73.2	729529	0.0001003387
88.1	729529	0.0001207628
79.7	729529	0.0001092486
84.5	729529	0.0001158282
8079	729529	0.0110742685
59.8	729529	8.1970696161496E-005
93.5	729529	0.0001281649
104.9	729529	0.0001437914
